CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
09/30/2018,3:00:00 AM,1A,2800 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Pimlico Good Neighbors,-76.67015,39.35217,STREET,1
09/30/2018,2:20:00 AM,1A,0 S CALVERT ST,HOMICIDE,Outside,FIREARM,CENTRAL,Downtown,-76.61225,39.28953,STREET,1
09/30/2018,12:00:00 AM,1A,4000 BALFERN AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.55944,39.31698,STREET,1
09/29/2018,7:40:00 PM,1A,2500 E BIDDLE ST,HOMICIDE,Outside,FIREARM,EASTERN,Berea,-76.58259,39.30478,STREET,1
09/29/2018,10:08:00 PM,1A,5500 SINCLAIR LA,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.53829,39.32493,STREET,1
09/28/2018,1:34:00 PM,1A,1200 DRUID HILL AV,HOMICIDE,Outside,FIREARM,CENTRAL,Upton,-76.62772,39.30129,STREET,1
09/27/2018,7:37:00 PM,1A,1200 RIVERSIDE AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Riverside,-76.6089,39.27625,STREET,1
09/27/2018,12:20:00 AM,1A,1300 WARD ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Washington Village/Pigtow,-76.63487,39.28019,STREET,1
09/27/2018,10:49:00 AM,1A,500 CHATEAU AV,HOMICIDE,Outside,FIREARM,NORTHERN,Winston-Govans,-76.60899,39.35083,STREET,1
09/26/2018,7:46:00 PM,1A,200 S CATHERINE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Shipley Hill,-76.65594,39.28425,STREET,1
09/26/2018,10:18:00 PM,1A,1300 STONEWOOD RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,New Northwood,-76.59608,39.34894,STREET,1
09/25/2018,11:55:00 PM,1A,5100 CURTIS AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Curtis Bay,-76.58643,39.22046,STREET,1
09/24/2018,12:28:00 AM,1K,4900 MIDWOOD AV,HOMICIDE,Inside,KNIFE,NORTHERN,Kenilworth Park,-76.60382,39.34776,DWELLING,1
09/24/2018,11:39:00 AM,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64472,39.30441,STREET,1
09/22/2018,1:00:00 AM,1A,100 N MONASTERY AV,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Allendale,-76.6753,39.28882,DWELLING,1
09/20/2018,7:23:00 PM,1A,4100 CALLAWAY AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Dolfield,-76.67663,39.33566,VEHICLE,1
09/19/2018,1:20:00 AM,1A,4900 CORDELIA AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Langston Hughes,-76.67867,39.34295,VEHICLE,1
09/18/2018,7:52:00 PM,1A,100 N CULVER ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.67566,39.28779,STREET,1
09/18/2018,2:15:00 PM,1K,1300 N PATTERSON PARK AV,HOMICIDE,Outside,KNIFE,EASTERN,Broadway East,-76.5856,39.30588,STREET,1
09/18/2018,10:58:00 AM,1A,1600 N MONROE ST,HOMICIDE,Outside,FIREARM,WESTERN,Easterwood,-76.64802,39.30679,STREET,1
09/17/2018,12:09:00 AM,1A,3000 ROSEDALE CT,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Rosemont,-76.66843,39.30234,DWELLING,1
09/17/2018,1:23:00 AM,1A,100 N SMALLWOOD ST,HOMICIDE,Outside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.65159,39.28966,STREET,1
09/15/2018,10:40:00 PM,1A,700 N GRANTLEY ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edgewood,-76.67733,39.29529,STREET,1
09/14/2018,12:36:00 PM,1K,5600 TRAMORE RD,HOMICIDE,Inside,KNIFE,NORTHEASTERN,Hamilton Hills,-76.56706,39.35783,DWELLING,1
09/14/2018,12:16:00 AM,1A,4800 GARRISON BLVD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,West Arlington,-76.68348,39.34082,STREET,1
09/14/2018,10:39:00 PM,1A,3400 6TH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.60029,39.24038,STREET,1
09/11/2018,10:34:00 PM,1A,2900 E MONUMENT ST,HOMICIDE,Outside,FIREARM,EASTERN,Madison-Eastend,-76.57655,39.2991,STREET,1
09/04/2018,11:11:00 PM,1A,1600 E EAGER ST,HOMICIDE,Outside,FIREARM,EASTERN,Gay Street,-76.59623,39.30183,STREET,1
09/04/2018,11:00:00 PM,1O,3000 INDEPENDENCE ST,HOMICIDE,Outside,OTHER,NORTHERN,Better Waverly,-76.60343,39.3243,PUBLIC AREA,1
09/03/2018,5:46:00 AM,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68127,39.2939,DAY CARE FACILITY,1
09/03/2018,5:03:00 PM,1A,1500 PLUM ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Curtis Bay,-76.58969,39.22832,STREET,1
09/03/2018,1:59:00 PM,1A,600 N ELLWOOD AV,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Ellwood Park/Monument,-76.5738,39.29844,STREET,1
09/01/2018,9:44:00 PM,1A,2300 N LONGWOOD ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Walbrook,-76.66784,39.31344,STREET,1
08/30/2018,3:12:00 AM,1A,1500 GLENEAGLE RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Loch Raven,-76.58624,39.36232,VEHICLE,1
08/30/2018,11:51:00 AM,1O,2300 WINCHESTER ST,HOMICIDE,Inside,OTHER,WESTERN,Bridgeview/Greenlawn,-76.65422,39.30174,DWELLING,1
08/28/2018,8:30:00 PM,1A,3000 EDGEWOOD ST,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Forest Park,-76.67654,39.3214,STREET,1
08/25/2018,7:59:00 PM,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64472,39.30441,PUBLIC AREA,1
08/22/2018,9:20:00 PM,1A,700 E PRESTON ST,HOMICIDE,Outside,FIREARM,EASTERN,Johnston Square,-76.6081,39.30485,STREET,1
08/22/2018,9:08:00 AM,1O,3400 7TH ST,HOMICIDE,Inside,OTHER,SOUTHERN,Brooklyn,-76.59922,39.23896,DWELLING,1
08/22/2018,8:01:00 PM,1A,3800 HARLEM AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68034,39.29516,STREET,1
08/21/2018,1:17:00 AM,1A,4000 BIDDISON LA,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Waltherson,-76.55502,39.33905,STREET,1
08/20/2018,1:26:00 PM,1A,1800 W SARATOGA ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64548,39.29208,STREET,1
08/18/2018,7:25:00 PM,1A,200 S HILTON ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Carroll-South Hilton,-76.6721,39.28282,DWELLING,1
08/18/2018,1:55:00 PM,1A,2300 HARFORD RD,HOMICIDE,Outside,FIREARM,EASTERN,East Baltimore Midway,-76.59627,39.31587,STREET,1
08/17/2018,8:11:00 PM,1A,1800 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,SOUTHERN,Carroll Park,-76.64296,39.27473,STREET,1
08/16/2018,7:51:00 AM,1A,1100 DESOTO RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Wilhelm Park,-76.66371,39.27143,STREET,1
08/15/2018,8:30:00 PM,1A,2900 CHERRYLAND RD,HOMICIDE,Outside,FIREARM,SOUTHERN,Cherry Hill,-76.62503,39.2489,PUBLIC HOUSING,1
08/15/2018,1:48:00 PM,1A,2500 WOODBROOK AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64317,39.31211,STREET,1
08/14/2018,4:01:00 PM,1A,3800 NORFOLK AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Concerned Citizens Of For,-76.68284,39.32481,STREET,1
08/11/2018,9:50:00 PM,1A,1500 MADISON AV,HOMICIDE,Outside,FIREARM,CENTRAL,Madison Park,-76.62914,39.30481,STREET,1
08/09/2018,5:25:00 PM,1A,900 N BROADWAY,HOMICIDE,Outside,FIREARM,EASTERN,Gay Street,-76.59457,39.30056,STREET,1
08/09/2018,2:04:00 AM,1K,5500 PARK HEIGHTS AV,HOMICIDE,Outside,KNIFE,NORTHWESTERN,Arlington,-76.68345,39.35176,PUBLIC AREA,1
08/09/2018,12:00:00 AM,1A,2500 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Shipley Hill,-76.65664,39.28677,STREET,1
08/08/2018,1:38:00 PM,1A,5400 CEDONIA AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Cedonia,-76.53286,39.3311,VACANT DWELLING,1
08/07/2018,5:22:00 AM,1O,3700 OAKMONT AV,HOMICIDE,Outside,OTHER,NORTHWESTERN,Central Park Heights,-76.67748,39.3426,DWELLING,1
08/07/2018,4:10:00 PM,1A,1800 N MOUNT ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64497,39.30906,VEHICLE,1
08/07/2018,1:12:00 PM,1A,4500 WOODLEA AV,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Frankford,-76.55364,39.3315,DWELLING,1
08/06/2018,9:32:00 AM,1A,2400 JEFFERSON ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,McElderry Park,-76.58325,39.29666,STREET,1
08/05/2018,7:35:00 PM,1A,2400 WILKENS AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Millhill,-76.65367,39.2798,STREET,1
08/03/2018,3:05:00 AM,1A,6100 HARFORD RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Westfield,-76.55604,39.35852,PARKING LOT,1
08/01/2018,6:10:00 PM,1A,4200 BERGER AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.54736,39.33999,ALLEY,1
08/01/2018,4:00:00 PM,1O,500 E PRESTON ST,HOMICIDE,Inside,OTHER,EASTERN,Johnston Square,-76.60921,39.30475,DWELLING,1
08/01/2018,1:50:00 AM,1A,3600 6TH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.60263,39.23563,STREET,1
07/31/2018,2:25:00 AM,1A,300 S MONROE ST,HOMICIDE,Inside,FIREARM,SOUTHERN,Carrollton Ridge,-76.6467,39.28353,COMMON BUSINESS,1
07/31/2018,12:09:00 AM,1A,1300 W OSTEND ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Washington Village/Pigtow,-76.63427,39.28198,STREET,1
07/29/2018,5:12:00 AM,1A,2100 PRESBURY ST,HOMICIDE,Outside,FIREARM,WESTERN,Easterwood,-76.65133,39.30776,STREET,1
07/25/2018,11:15:00 PM,1A,400 S PAYSON ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Carrollton Ridge,-76.6484,39.28272,STREET,1
07/22/2018,12:07:00 AM,1A,900 E 37TH ST,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60405,39.33339,STREET,1
07/21/2018,7:20:00 PM,1A,1200 DARLEY AV,HOMICIDE,Outside,FIREARM,EASTERN,East Baltimore Midway,-76.5991,39.3163,STREET,1
07/21/2018,7:04:00 AM,1A,2700 RITTENHOUSE AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Lakeland,-76.64362,39.25503,PUBLIC AREA,1
07/21/2018,3:59:00 PM,1A,500 OLDTOWN MALL,HOMICIDE,Outside,FIREARM,EASTERN,Oldtown,-76.60413,39.29616,STREET,1
07/20/2018,4:05:00 PM,1A,1700 N ROSEDALE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Rosemont,-76.66924,39.30716,STREET,1
07/20/2018,2:10:00 AM,1O,800 PARK AV,HOMICIDE,Outside,OTHER,CENTRAL,Mount Vernon,-76.61849,39.29875,STREET,1
07/19/2018,9:39:00 PM,1O,2800 FOREST GLEN RD,HOMICIDE,Inside,OTHER,NORTHWESTERN,West Forest Park,-76.69437,39.31822,DWELLING,1
07/19/2018,4:30:00 PM,1A,500 LYNDHURST ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.6806,39.29266,VEHICLE,1
07/18/2018,2:53:00 AM,1A,3200 ELLERSLIE AV,HOMICIDE,Outside,FIREARM,NORTHERN,Better Waverly,-76.60383,39.32708,PUBLIC AREA,1
07/16/2018,7:39:00 AM,1A,4200 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Gwynns Falls/Leakin Park,-76.68714,39.30473,PUBLIC AREA,1
07/15/2018,9:44:00 PM,1A,5300 FRANKFORD AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.54079,39.32441,PARKING LOT,1
07/15/2018,6:30:00 AM,1A,2200 EAGLE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Carrollton Ridge,-76.65022,39.28006,STREET,1
07/10/2018,7:06:00 PM,1A,1500 WHITELOCK ST,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64047,39.31099,STREET,1
07/10/2018,3:13:00 PM,1A,500 W HOFFMAN ST,HOMICIDE,Outside,FIREARM,CENTRAL,Upton,-76.62663,39.30035,PUBLIC AREA,1
07/10/2018,2:40:00 AM,1A,2400 W GARRISON AV,HOMICIDE,Outside,FIREARM,NORTHERN,Cylburn,-76.6603,39.34996,PUBLIC AREA,1
07/09/2018,7:09:00 AM,1A,100 CHERRY HILL RD,HOMICIDE,Inside,FIREARM,SOUTHERN,Cherry Hill,-76.61759,39.25233,DWELLING,1
07/09/2018,2:01:00 AM,1A,400 N HAVEN ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Baltimore Highlands,-76.56309,39.29651,PARKING LOT,1
07/09/2018,11:57:00 AM,1A,800 N BELNORD AV,HOMICIDE,Outside,FIREARM,EASTERN,Madison-Eastend,-76.5789,39.3004,STREET,1
07/08/2018,8:34:00 PM,1A,4100 FREDERICK AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Irvington,-76.68381,39.28169,STREET,1
07/07/2018,11:55:00 PM,1A,1600 PENTWOOD RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Stonewood-Pentwood-Winsto,-76.58727,39.34782,ALLEY,1
07/06/2018,7:38:00 PM,1A,0 N ABINGTON AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Carroll-South Hilton,-76.67118,39.28631,STREET,1
07/05/2018,3:10:00 AM,1A,500 DENISON ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Lower Edmondson Village,-76.6741,39.29288,STREET,1
07/05/2018,12:38:00 AM,1K,1900 W NORTH AV,HOMICIDE,Outside,KNIFE,WESTERN,Mondawmin,-76.64917,39.30981,STREET,1
07/04/2018,5:15:00 AM,1A,3700 5TH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.60447,39.23567,STREET,1
07/03/2018,1:25:00 PM,1A,1800 RAMSAY ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Carrollton Ridge,-76.64504,39.28322,STREET,1
07/01/2018,10:39:00 AM,1A,1900 N CHARLES ST,HOMICIDE,Outside,FIREARM,CENTRAL,Charles North,-76.61654,39.31147,PARKING LOT,1
06/20/2018,4:03:00 AM,1A,1300 SARGEANT ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Washington Village/Pigtow,-76.63644,39.28061,STREET,1
06/20/2018,12:05:00 PM,1A,2500 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Shipley Hill,-76.65671,39.28775,STREET,1
06/20/2018,11:59:00 PM,1A,300 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,CENTRAL,Downtown,-76.61967,39.28938,STREET,1
06/20/2018,10:51:00 PM,1A,3200 CLARENCE AV,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Belair-Edison,-76.57602,39.32238,DWELLING,1
06/19/2018,2:55:00 AM,1A,4900 LITCHFIELD AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Langston Hughes,-76.67726,39.34341,VEHICLE,1
06/18/2018,1:30:00 AM,1A,1000 W NORTH AV,HOMICIDE,Outside,FIREARM,CENTRAL,Madison Park,-76.63421,39.31028,STREET,1
06/17/2018,7:41:00 PM,1K,4200 THAYER CT,HOMICIDE,Outside,KNIFE,SOUTHERN,Brooklyn,-76.59976,39.22755,STREET,1
06/16/2018,12:47:00 PM,1A,1000 N PAYSON ST,HOMICIDE,Outside,FIREARM,WESTERN,Bridgeview/Greenlawn,-76.64935,39.2998,ALLEY,1
06/16/2018,11:07:00 PM,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.68145,39.29371,DWELLING,1
06/16/2018,11:07:00 PM,1A,3900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.68145,39.29371,DWELLING,1
06/16/2018,10:59:00 PM,1A,900 VALLEY ST,HOMICIDE,Outside,FIREARM,EASTERN,Oldtown,-76.60489,39.30037,STREET,1
06/14/2018,5:47:00 PM,1A,1100 N FREMONT AV,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.63601,39.30184,STREET,1
06/13/2018,1:13:00 AM,1A,2800 Mcelderry St,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,McElderry Park,-76.57793,39.29793,STREET,1
06/12/2018,11:00:00 AM,1O,2400 WESTFIELD AV,HOMICIDE,Outside,OTHER,NORTHEASTERN,Hamilton Hills,-76.5663,39.36409,PUBLIC AREA,1
06/12/2018,1:29:00 PM,1A,5400 CEDONIA AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Cedonia,-76.53278,39.33144,VACANT DWELLING,1
06/11/2018,10:49:00 PM,1A,100 N FREMONT AV,HOMICIDE,Outside,FIREARM,WESTERN,Poppleton,-76.62958,39.29012,STREET,1
06/11/2018,10:07:00 PM,1A,4800 PIMLICO RD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.66896,39.34664,PUBLIC AREA,1
06/10/2018,7:23:00 PM,1A,2800 BOARMAN AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Towanda-Grantley,-76.66784,39.33791,STREET,1
06/09/2018,3:06:00 AM,1A,2200 GERMANIA AV,HOMICIDE,Outside,FIREARM,EASTERN,Darley Park,-76.59628,39.3149,STREET,1
06/03/2018,2:17:00 AM,1K,400 MANSE CT,HOMICIDE,Outside,KNIFE,CENTRAL,Upton,-76.6259,39.30218,STREET,1
06/02/2018,3:10:00 PM,1A,1600 N GILMOR ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64344,39.30693,STREET,1
06/01/2018,12:15:00 AM,1A,5800 MOORES RUN CT,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Cedonia,-76.53692,39.33448,STREET,1
06/01/2018,11:24:00 PM,1K,3000 ASCENSION ST,HOMICIDE,Inside,KNIFE,SOUTHERN,Cherry Hill,-76.61932,39.24924,DWELLING,1
05/29/2018,7:50:00 PM,1A,200 N DUNCAN ST,HOMICIDE,Outside,FIREARM,EASTERN,CARE,-76.58703,39.29467,DWELLING,1
05/24/2018,12:17:00 AM,1A,800 MC ALEER CT,HOMICIDE,Outside,FIREARM,EASTERN,Oldtown,-76.60592,39.30024,PUBLIC HOUSING,1
05/23/2018,9:20:00 PM,1A,500 SANFORD PL,HOMICIDE,Outside,FIREARM,CENTRAL,Druid Heights,-76.64049,39.30953,STREET,1
05/22/2018,9:00:00 AM,1A,5500 CLOVER RD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Pimlico Good Neighbors,-76.68232,39.3524,STREET,1
05/22/2018,11:30:00 AM,1A,400 HEAVER ST,HOMICIDE,Outside,FIREARM,EASTERN,Barclay,-76.61075,39.31203,STREET,1
05/20/2018,12:01:00 PM,1A,2100 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Boyd-Booth,-76.65021,39.28703,STREET,1
05/19/2018,8:24:00 PM,1A,4600 YORK RD,HOMICIDE,Outside,FIREARM,NORTHERN,Kernewood,-76.60966,39.34446,STREET,1
05/16/2018,8:30:00 AM,1A,2000 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Boyd-Booth,-76.64881,39.28709,STREET,1
05/15/2018,3:56:00 PM,1A,3700 ST MARGARET ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.59561,39.23283,PUBLIC AREA,1
05/14/2018,2:30:00 PM,1A,4400 6TH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Brooklyn,-76.59966,39.22581,NA,1
05/12/2018,10:54:00 PM,1O,2000 MC CULLOH ST,HOMICIDE,Inside,OTHER,CENTRAL,Druid Heights,-76.6348,39.30817,DWELLING,1
05/09/2018,11:17:00 PM,1A,1200 W NORTH AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.63707,39.31032,STREET,1
05/08/2018,8:21:00 PM,1A,3600 W MULBERRY ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.67737,39.29183,STREET,1
05/08/2018,3:30:00 PM,1K,200 WASHBURN AV,HOMICIDE,Inside,KNIFE,SOUTHERN,Brooklyn,-76.60866,39.23582,DWELLING,1
05/06/2018,4:33:00 AM,1A,1100 NANTICOKE ST,HOMICIDE,Inside,FIREARM,SOUTHERN,Washington Village/Pigtow,-76.63133,39.2805,DWELLING,1
05/06/2018,12:56:00 PM,1A,4100 MOUNTWOOD RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68449,39.30069,STREET,1
05/05/2018,6:08:00 PM,1A,100 S EDEN ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Washington Hill,-76.59865,39.29004,NA,1
05/03/2018,1:51:00 PM,1A,2600 QUANTICO AV,HOMICIDE,Outside,FIREARM,NORTHERN,Greenspring,-76.66128,39.33793,STREET,1
05/01/2018,3:57:00 PM,1K,5900 YORK RD,HOMICIDE,Outside,KNIFE,NORTHERN,Rosebank,-76.60997,39.36454,STREET,1
04/28/2018,9:34:00 PM,1A,1400 E PRESTON ST,HOMICIDE,Outside,FIREARM,EASTERN,Oliver,-76.59947,39.30518,STREET,1
04/28/2018,9:00:00 PM,1A,700 N COLLINGTON AV,HOMICIDE,Outside,FIREARM,EASTERN,Middle East,-76.58672,39.29913,STREET,1
04/26/2018,8:35:00 PM,1A,2900 BELMONT AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Northwest Community Actio,-76.66598,39.30352,STREET,1
04/26/2018,5:18:00 PM,1A,2600 SHIRLEY AV,HOMICIDE,Outside,FIREARM,NORTHERN,Greenspring,-76.66135,39.33504,STREET,1
04/25/2018,7:20:00 PM,1A,1600 CHURCH ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Curtis Bay,-76.58771,39.22303,STREET,1
04/22/2018,2:57:00 AM,1A,2300 DRUID HILL AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.63901,39.31119,STREET,1
04/21/2018,1:50:00 AM,1A,6100 FORTVIEW WY,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,O'Donnell Heights,-76.5424,39.27772,STREET,1
04/20/2018,6:29:00 PM,1K,3500 3RD ST,HOMICIDE,Outside,KNIFE,SOUTHERN,Brooklyn,-76.60607,39.23973,STREET,1
04/20/2018,2:22:00 PM,1A,1500 MADISON AV,HOMICIDE,Outside,FIREARM,CENTRAL,Madison Park,-76.62914,39.30481,STREET,1
04/19/2018,11:10:00 AM,1A,1700 N REGESTER ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.59406,39.31007,NA,1
04/18/2018,8:37:00 PM,1A,700 E 43RD ST,HOMICIDE,Outside,FIREARM,NORTHERN,Wilson Park,-76.60614,39.34197,NA,1
04/18/2018,2:00:00 PM,1A,1900 PENROSE AV,HOMICIDE,Outside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.64772,39.29129,STREET,1
04/18/2018,1:53:00 PM,1A,1000 W LOMBARD ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Hollins Market,-76.63378,39.28679,STREET,1
04/17/2018,9:26:00 PM,1A,800 HERNDON CT,HOMICIDE,Inside,FIREARM,SOUTHERN,Brooklyn,-76.60165,39.22985,DWELLING,1
04/16/2018,4:04:00 PM,1A,1700 E FEDERAL ST,HOMICIDE,Inside,FIREARM,EASTERN,Broadway East,-76.59364,39.30855,DWELLING,1
04/16/2018,4:04:00 PM,1A,1700 E FEDERAL ST,HOMICIDE,Inside,FIREARM,EASTERN,Broadway East,-76.59364,39.30855,DWELLING,1
04/15/2018,1:45:00 PM,1A,3800 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.67964,39.29259,STREET,1
04/14/2018,11:30:00 PM,1A,3900 W MULBERRY ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Allendale,-76.68162,39.29162,DWELLING,1
04/14/2018,11:30:00 PM,1A,3900 W MULBERRY ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Allendale,-76.68162,39.29162,DWELLING,1
04/13/2018,11:14:00 PM,1A,3000 RAYNER AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Franklintown Road,-76.66696,39.29648,STREET,1
04/12/2018,9:37:00 PM,1A,1000 HOLLINS ST,HOMICIDE,Inside,FIREARM,SOUTHERN,Hollins Market,-76.63429,39.2877,DWELLING,1
04/12/2018,4:00:00 PM,1A,1400 CARROLL ST,HOMICIDE,Inside,FIREARM,SOUTHERN,Washington Village/Pigtow,-76.63627,39.2783,DWELLING,1
04/12/2018,2:44:00 PM,1A,1600 MORELAND AV,HOMICIDE,Outside,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65581,39.30651,STREET,1
04/07/2018,3:01:00 AM,1A,1500 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64119,39.28845,STREET,1
04/07/2018,11:59:00 PM,1A,1900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64744,39.29512,STREET,1
04/07/2018,11:19:00 PM,1A,2300 JEFFERSON ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,McElderry Park,-76.58418,39.29667,STREET,1
04/05/2018,9:55:00 PM,1A,1600 E 25TH ST,HOMICIDE,Outside,FIREARM,EASTERN,Darley Park,-76.59535,39.31666,STREET,1
04/05/2018,4:12:00 AM,1A,3400 HILLDALE PL,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Park Circle,-76.65672,39.329,NA,1
04/04/2018,11:49:00 AM,1A,0 GORMAN AV,HOMICIDE,Inside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.65369,39.28858,DWELLING,1
04/04/2018,11:49:00 AM,1A,0 GORMAN AV,HOMICIDE,Inside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.65369,39.28858,DWELLING,1
04/02/2018,8:55:00 AM,1O,5400 PLAINFIELD AV,HOMICIDE,Inside,OTHER,NORTHEASTERN,Frankford,-76.546,39.33518,DWELLING,1
04/02/2018,4:30:00 PM,1A,2300 BRYANT AV,HOMICIDE,Outside,FIREARM,WESTERN,Parkview/Woodbrook,-76.64861,39.31694,STREET,1
